0.12071513857697946, 89.18440493789929
0.36600892533050244, 88.39640858515405
0.6120100013127489, 86.92410990361897
0.8569233381122016, 86.50419888143679
1.1029311199850076, 85.02541225078555
1.3483266248936996, 84.1390035829142
1.5937374367264945, 83.23778546597336
1.839698787596188, 81.80392083083292
2.0849187731085013, 81.08732717895849
2.3302071295484734, 80.30458465457362
2.5755840474778977, 79.43615888914381
2.7893226466384746, 78.45913869734225
2.957931331235845, 77.2176158410602
3.2005282201877345, 76.88856136292904
3.4455433844775287, 76.37013224384168
3.691132995761868, 75.2959256575319
3.9253657731993226, 74.45792207575096
4.159861078963164, 73.36592233819094
4.404962472258738, 72.76406665601208
4.650298025048027, 71.93566166366293
4.895836394581679, 70.91103147114295
5.140989539858744, 70.25910574687197
5.3862625893746126, 69.49117267155661
5.631793305446213, 68.47394720357137
5.8773434102883435, 67.4379631000981
6.122372569480175, 66.90599391329006
6.368251262959713, 65.55210030312492
6.613153374681491, 65.14304954359369
6.8585168808297965, 64.28759967639621
7.103466298236063, 63.832780667121646
7.3484311683466625, 63.3630111664055
7.593459817307689, 62.83153562789977
7.838791543365954, 62.006832997817995
8.083771210169852, 61.52274769633466
8.328949866987088, 60.84613955694786
8.574046886875774, 60.24851514593172
8.818978081753345, 59.81132643316847
9.064271540501352, 59.02364742576044
9.309228246919098, 58.56177629788136
9.554575279901464, 57.722264218730075
9.799447798236642, 57.34184506073323
9.989502394628525, 56.24009667121762
